Augustin,The Prodigy Beyondthedeathray.wav,10000,0,select lvl,2024-11-15 16:44:03.389274
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.571542
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.601190
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.618067
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.647133
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.656681
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.688201
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.707565
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.737675
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.753845
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.776949
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.808077
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.827701
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.856450
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.866836
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.897849
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.917831
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.947940
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.956374
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:03.986709
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.005989
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.034937
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.066506
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.076017
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.105528
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.126644
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.158374
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.168041
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.197860
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.217478
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.248612
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.277656
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.286686
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.307693
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.336994
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.367312
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.376533
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.407837
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.426079
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.456964
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.477012
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.497826
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.517708
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.547853
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.575899
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.586515
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.615695
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.635341
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.667785
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.688025
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.707720
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.727526
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.756856
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.777562
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.797473
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.817671
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.847513
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.877440
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.897084
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.917847
Augustin,The Prodigy Beyondthedeathray.wav,10000,0,in level,2024-11-15 16:44:04.939301
