Aure,Daft Punk Beyond.wav,10000,0,select lvl,2024-11-15 15:33:29.718829
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:29.920180
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:29.949433
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:29.968157
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:29.999076
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.009320
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.039481
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.059136
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.088855
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.099882
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.129975
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.158256
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.178674
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.209291
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.218871
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.251058
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.268776
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.300005
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.309009
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.338276
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.357791
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.387299
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.417881
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.428406
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.457981
Aure,Daft Punk Beyond.wav,10000,0,in level,2024-11-15 15:33:30.478035
